scenario_id,boundary,variant_name_raw,food_name_base,storage,packaging,cooking_method,stage_tag,nevo_code,nevo_name_nl,nevo_product_group_nl,nevo_name_en,nevo_product_group_en,co2_kg_per_kg,land_m2a_per_kg,water_m3_per_kg,source_version
be49c6c2-8402-4be3-b07b-60f6ed9068c9,retail,"Cola light soft drink w caffeine | Ambient (long) | PET bottle, returnable | at supermarket/NL Economic",Cola light soft drink w caffeine,Ambient (long),"PET bottle, returnable",,at supermarket/NL Economic,1523,Frisdrank light m cafeine,Niet-alcoholische dranken,Cola light soft drink w caffeine,Non-alcoholic beverages,0.234019976499612,0.0127574960009641,0.00418140703259911,RIVM database versie 23 september 2024
ffd2327a-db4f-4df5-8cd3-b0ef40e4711f,retail,"Soft drink, light wo caffeine | Ambient (long) | PET bottle, returnable | at supermarket/NL Economic","Soft drink, light wo caffeine",Ambient (long),"PET bottle, returnable",,at supermarket/NL Economic,1522,Frisdrank light z cafeine,Niet-alcoholische dranken,Soft drink light wo caffeine,Non-alcoholic beverages,0.23401997649595,0.0127574960009839,0.00418140703259083,RIVM database versie 23 september 2024
a665f68b-346b-4172-af1d-0f1607c4ef7c,retail,"Soft drink, w sugar,sw&caffeine  | Ambient (long) | PET bottle, returnable | at supermarket/NL Economic","Soft drink, w sugar,sw&caffeine",Ambient (long),"PET bottle, returnable",,at supermarket/NL Economic,2641,Frisdrank m suiker en zoetst 2-<5 g KH m cafeine,Niet-alcoholische dranken,Soft drink w sugar and sweetener 2-<5 CHO w caffeine,Non-alcoholic beverages,0.267508668091649,0.0395924158535022,0.00419869504701362,RIVM database versie 23 september 2024
0abda47b-30a7-4eca-b03f-c6d51d64d071,retail,"Soft drink, cola w caffeine | Ambient (long) | PET bottle, returnable | at supermarket/NL Economic","Soft drink, cola w caffeine",Ambient (long),"PET bottle, returnable",,at supermarket/NL Economic,395,Frisdrank m suiker m cafeine,Niet-alcoholische dranken,Soft drink w sugar w caffeine,Non-alcoholic beverages,0.329701952500846,0.0894286955805115,0.0042308013595131,RIVM database versie 23 september 2024
75d27436-446e-4122-9fe7-387ca1d4a1ce,retail,"Soft drink wo caffeine | Ambient (long) | PET bottle, returnable | at supermarket/NL Economic",Soft drink wo caffeine,Ambient (long),"PET bottle, returnable",,at supermarket/NL Economic,400,Frisdrank m suiker z cafeine,Niet-alcoholische dranken,Soft drink m sugar wo caffeine,Non-alcoholic beverages,0.329701952500846,0.0894286955805115,0.0042308013595131,RIVM database versie 23 september 2024
b750b619-39bc-4e47-bab1-1c32a7a5474b,retail,"Softdrink with milkserum and sweetener | Ambient (average) | PET bottle, returnable | at supermarket/NL Economic",Softdrink with milkserum and sweetener,Ambient (average),"PET bottle, returnable",,at supermarket/NL Economic,425,Frisdrank Rivella,Niet-alcoholische dranken,Softdrink w milk serum and sweetener Rivella,Non-alcoholic beverages,0.377241161111874,0.0228252927765746,0.00575749086982238,RIVM database versie 23 september 2024
b560b5a7-ceb4-483f-8db4-8b55b8a6a5d6,retail,"Ice tea | Ambient (long) | PET bottle, returnable | at supermarket/NL Economic",Ice tea,Ambient (long),"PET bottle, returnable",,at supermarket/NL Economic,2086,IJsthee m suiker 5-<7 g KH,Niet-alcoholische dranken,Ice tea w sugar 5-<7 g CHO,Non-alcoholic beverages,0.408326737407104,0.285459565610124,0.023741480385705,RIVM database versie 23 september 2024
731af103-f77a-4a0c-861a-6ba5930ed665,retail,Coffee | Ambient (long) | Coffee packaging - 500 gram | at supermarket/NL Economic,Coffee,Ambient (long),Coffee packaging - 500 gram,,at supermarket/NL Economic,644,Koffie bereid,Niet-alcoholische dranken,Coffee prepared,Non-alcoholic beverages,3.24525297878141,7.84718339298498,0.0247744812629418,RIVM database versie 23 september 2024
92765eb3-97e3-4b4d-b063-e75f416fedf3,retail,"Juice drink, 12% | Ambient (long) | Multilayer carton (UHT) - 1000 ml | at supermarket/NL Economic","Juice drink, 12%",Ambient (long),Multilayer carton (UHT) - 1000 ml,,at supermarket/NL Economic,2134,"Limonade vruchten-, 12% vruchtenconcentraat",Niet-alcoholische dranken,"Juice drink, 12%",Non-alcoholic beverages,0.43094792206767,0.160056840300404,0.0123418294097773,RIVM database versie 23 september 2024
c58c4b7d-3447-415e-98ad-7be11598b2d5,retail,"Juice drink, 8% | Ambient (long) | Multilayer carton (UHT) - 1000 ml | at supermarket/NL Economic","Juice drink, 8%",Ambient (long),Multilayer carton (UHT) - 1000 ml,,at supermarket/NL Economic,2434,"Limonade vruchten-, 8% vruchtenconcentraat",Niet-alcoholische dranken,"Juice drink, 8% ",Non-alcoholic beverages,0.334002549295953,0.144086808881059,0.0107855241846104,RIVM database versie 23 september 2024
f981f43a-8971-49d7-9672-b859347b5846,retail,"Mineral water | Ambient (long) | PET bottle, returnable | at supermarket/NL Economic",Mineral water,Ambient (long),"PET bottle, returnable",,at supermarket/NL Economic,2074,Mineraalwater,Niet-alcoholische dranken,Mineral water,Non-alcoholic beverages,0.0899229091837985,0.00148628578773754,0.00177135090112452,RIVM database versie 23 september 2024
d80613b3-1aa6-4d8a-b562-9274b7e4dc9a,retail,"Mineral water | Ambient (long) | PET bottle, returnable | at supermarket/NL Economic",Mineral water,Ambient (long),"PET bottle, returnable",,at supermarket/NL Economic,747,Mineraalwater m en z koolzuur gem,Niet-alcoholische dranken,Mineral water sparkling and not sparkling av,Non-alcoholic beverages,0.0899229091837985,0.00148628578773754,0.00177135090112452,RIVM database versie 23 september 2024
acd41b2c-b264-479f-9b9a-21971b0021d0,retail,"Mineral water | Ambient (long) | PET bottle, returnable | at supermarket/NL Economic",Mineral water,Ambient (long),"PET bottle, returnable",,at supermarket/NL Economic,411,Mineraalwater,Niet-alcoholische dranken,Mineral water,Non-alcoholic beverages,0.0899229091837985,0.00148628578773754,0.00177135090112452,RIVM database versie 23 september 2024
7d07f644-7cf7-4507-a3a1-35577d4b60c9,retail,"Juice, apple | Ambient (long) | Multilayer carton (UHT) - 1000 ml | at supermarket/NL Economic","Juice, apple",Ambient (long),Multilayer carton (UHT) - 1000 ml,,at supermarket/NL Economic,383,Sap appel-,Niet-alcoholische dranken,Juice apple,Non-alcoholic beverages,0.394142702277208,0.309176286081854,0.0179516974029577,RIVM database versie 23 september 2024
cc4aeea6-3711-48f4-b170-d88611eb62e5,retail,"Juice, lemon | Ambient (long) | Multilayer carton (UHT) - 1000 ml | at supermarket/NL Economic","Juice, lemon",Ambient (long),Multilayer carton (UHT) - 1000 ml,,at supermarket/NL Economic,1127,Sap citroen- vers,Niet-alcoholische dranken,Juice lemon fresh,Non-alcoholic beverages,0.795758423694913,0.788281833735645,0.0688439929700792,RIVM database versie 23 september 2024
d893ca8a-4ff6-4cea-a6a8-2b6165170be9,retail,"Juice, grape | Ambient (long) | Multilayer carton (UHT) - 1000 ml | at supermarket/NL Economic","Juice, grape",Ambient (long),Multilayer carton (UHT) - 1000 ml,,at supermarket/NL Economic,396,Sap druiven-,Niet-alcoholische dranken,Juice grape,Non-alcoholic beverages,0.446596566159206,1.09298605199144,0.0416226037487718,RIVM database versie 23 september 2024
04a59bbb-4d54-4d01-8a33-673142e52687,retail,"Juice, orange pasteurized  | Ambient (long) | PET bottle, non returnable | at supermarket/NL Economic","Juice, orange pasteurized",Ambient (long),"PET bottle, non returnable",,at supermarket/NL Economic,410,Sap sinaasappel- gepasteuriseerd,Niet-alcoholische dranken,Juice orange pasteurized,Non-alcoholic beverages,0.844162823567207,0.551358604144724,0.215921792920631,RIVM database versie 23 september 2024
d70f3f62-0402-46a4-9fff-9f0b5ba096c2,retail,"Fruit drink concentrate undiluted | Ambient (long) | PET bottle, non returnable | at supermarket/NL Economic",Fruit drink concentrate undiluted,Ambient (long),"PET bottle, non returnable",,at supermarket/NL Economic,463,Siroop vruchtenlimonade-,Niet-alcoholische dranken,Fruit drink concentrate undiluted,Non-alcoholic beverages,0.947257842611497,0.609974728375283,0.0278959076764766,RIVM database versie 23 september 2024
85aa687e-8cd9-4600-92e1-5d47c641dc80,retail,"Lemonade, light  | Ambient (long) | PET bottle, non returnable | at supermarket/NL Economic","Lemonade, light",Ambient (long),"PET bottle, non returnable",,at supermarket/NL Economic,2441,Siroop vruchtenlimonade- bereid 1 op 7,Niet-alcoholische dranken,Fruit drink diluted 1 to 7,Non-alcoholic beverages,0.374912534430756,0.0566734398838346,0.00629996792576938,RIVM database versie 23 september 2024
0a1d3ed3-8e08-4b7b-b6e3-90491788c155,retail,"Lemonade  | Ambient (long) | PET bottle, non returnable | at supermarket/NL Economic",Lemonade,Ambient (long),"PET bottle, non returnable",,at supermarket/NL Economic,2484,Siroop vruchtenlimonade- light bereid gem,Niet-alcoholische dranken,Fruit drink light- diluted avg,Non-alcoholic beverages,0.947257842607933,0.609974728375179,0.027895907676411,RIVM database versie 23 september 2024
7819122c-1624-48a1-95f7-403559642ff7,retail,"Lemonade, w sugar and sweetners | Ambient (long) | PET bottle, non returnable | at supermarket/NL Economic","Lemonade, w sugar and sweetners",Ambient (long),"PET bottle, non returnable",,at supermarket/NL Economic,2643,Siroop vruchtenlimonade m suiker en zoetstof bereid,Niet-alcoholische dranken,Fruit drink diluted w sugar and sweetener,Non-alcoholic beverages,3.41277920466424,2.52096158626943,0.0295597677028658,RIVM database versie 23 september 2024
7dbb6b10-73be-4a7d-bd2b-9e1901d8179e,retail,Fruit drink concentrate Roosvicee Origin | Ambient (long) | Multilayer carton (UHT) - 1000 ml | at supermarket/NL Economic,Fruit drink concentrate Roosvicee Origin,Ambient (long),Multilayer carton (UHT) - 1000 ml,,at supermarket/NL Economic,497,Siroop vruchtenlimonade- vruchtenmix m rozenbottel,Niet-alcoholische dranken,Fruit drink concentrate fruit mix w rose hip,Non-alcoholic beverages,0.978167439243431,0.746667857296682,0.0540746057483316,RIVM database versie 23 september 2024
b2d40e8a-0d8b-4af8-b8fe-577458ab629d,retail,Tea | Ambient (long) | Cardboard box | at supermarket/NL Economic,Tea,Ambient (long),Cardboard box,,at supermarket/NL Economic,645,Thee bereid,Niet-alcoholische dranken,Tea prepared,Non-alcoholic beverages,12.014730503715,25.2564855085229,1.95447200294335,RIVM database versie 23 september 2024
ca45ae8d-5204-41b8-ba57-b0f93e10955b,retail,Tea herbal instant sw prepared | Ambient (long) | Cardboard box | at supermarket/NL Economic,Tea herbal instant sw prepared,Ambient (long),Cardboard box,,at supermarket/NL Economic,2444,Thee kruiden- oplos gezoet bereid,Niet-alcoholische dranken,Tea herbal instant sweetend prepared,Non-alcoholic beverages,29.7110142621822,56.0762079695553,4.37883146839982,RIVM database versie 23 september 2024
5faa102f-b355-43cf-861c-b59f1c243ad0,retail,Linseeds | Ambient (long) | Plastic foil (LDPE) - 500 gram | at supermarket/NL Economic,Linseeds,Ambient (long),Plastic foil (LDPE) - 500 gram,,at supermarket/NL Economic,867,Lijnzaad,Noten en zaden,Linseeds,Nuts and seeds,1.92286134043443,10.3844296825173,0.0643596484149351,RIVM database versie 23 september 2024
bb085cb3-2f83-476f-a05c-87c2deb0ce9d,retail,"Almonds, salted | Ambient (average) | Plastic foil (LDPE) - 500 gram | at supermarket/NL Economic","Almonds, salted",Ambient (average),Plastic foil (LDPE) - 500 gram,,at supermarket/NL Economic,2887,Noten amandelen z vliesje gezouten,Noten en zaden,Almonds blanched salted,Nuts and seeds,2.94140895368816,5.56402080716249,2.18691128529065,RIVM database versie 23 september 2024
6585ebf2-2a56-43c6-85db-9e539aaa7b52,retail,"Almonds, blanced unsalted | Ambient (long) | Plastic foil (LDPE) - 500 gram | at supermarket/NL Economic","Almonds, blanced unsalted",Ambient (long),Plastic foil (LDPE) - 500 gram,,at supermarket/NL Economic,198,Noten amandelen z vliesje ongezouten,Noten en zaden,Almonds blanched unsalted,Nuts and seeds,2.96921354309105,5.62459526669023,2.21072484007187,RIVM database versie 23 september 2024
b9815ea2-bb60-4356-bfde-0a70d24e5952,retail,"Cashew nuts, salted | Ambient (average) | Plastic foil (LDPE) - 500 gram | at supermarket/NL Economic","Cashew nuts, salted",Ambient (average),Plastic foil (LDPE) - 500 gram,,at supermarket/NL Economic,2886,Noten cashew- gezouten,Noten en zaden,Cashew nuts salted,Nuts and seeds,2.84879541246749,8.19084978180134,1.02187984899674,RIVM database versie 23 september 2024
d92b2717-7339-4b11-a7e9-d970db97da46,retail,"Cashew nuts, unsalted | Ambient (long) | Plastic foil (LDPE) - 500 gram | at supermarket/NL Economic","Cashew nuts, unsalted",Ambient (long),Plastic foil (LDPE) - 500 gram,,at supermarket/NL Economic,199,Noten cashew- ongezouten,Noten en zaden,Cashew nuts unsalted,Nuts and seeds,2.8583200001614,8.22497924323645,1.02611518903718,RIVM database versie 23 september 2024
c08ad331-e239-4153-b659-b5e9a4e7ea72,retail,Nuts mixed unsalted | Ambient (long) | Plastic foil (LDPE) - 500 gram | at supermarket/NL Economic,Nuts mixed unsalted,Ambient (long),Plastic foil (LDPE) - 500 gram,,at supermarket/NL Economic,207,Noten gemengd ongezouten,Noten en zaden,Nuts mixed unsalted,Nuts and seeds,3.15049918066016,8.08363298036527,1.49574390677116,RIVM database versie 23 september 2024
a643c1ce-eafb-4364-8610-e2c2b1feaef8,retail,"Hazelnuts, unsalted | Ambient (long) | Plastic foil (LDPE) - 500 gram | at supermarket/NL Economic","Hazelnuts, unsalted",Ambient (long),Plastic foil (LDPE) - 500 gram,,at supermarket/NL Economic,200,Noten hazel- ongezouten,Noten en zaden,Hazelnuts unsalted,Nuts and seeds,4.10960044738932,14.8988272757803,0.686498862402193,RIVM database versie 23 september 2024
0b934edf-e7e4-4027-9293-2ff7142bc03b,retail,"Hazelnuts, salted | Ambient (average) | Plastic foil (LDPE) - 500 gram | at supermarket/NL Economic","Hazelnuts, salted",Ambient (average),Plastic foil (LDPE) - 500 gram,,at supermarket/NL Economic,200,Noten hazel- ongezouten,Noten en zaden,Hazelnuts unsalted,Nuts and seeds,4.08285326874312,14.7916698322964,0.681597586253934,RIVM database versie 23 september 2024
918c1caa-c1bf-402d-999d-bd5e00c82e13,retail,"Pistachio nuts, salted | Ambient (long) | Plastic foil (LDPE) - 500 gram | at supermarket/NL Economic","Pistachio nuts, salted",Ambient (long),Plastic foil (LDPE) - 500 gram,,at supermarket/NL Economic,1896,Noten pistache- gezouten,Noten en zaden,Pistachio nuts salted,Nuts and seeds,1.14300605616156,2.44880687656504,1.35469369635289,RIVM database versie 23 september 2024
8c3c3105-f836-4f65-b7ba-01afd743ec0b,retail,"Pistachio nuts, unsalted | Ambient (long) | Plastic foil (LDPE) - 500 gram | at supermarket/NL Economic","Pistachio nuts, unsalted",Ambient (long),Plastic foil (LDPE) - 500 gram,,at supermarket/NL Economic,5112,Noten pistache ongezouten,Noten en zaden,Pistachio nuts unsalted,Nuts and seeds,1.15056455648333,2.47338220850891,1.36831922799248,RIVM database versie 23 september 2024
d2db0f8c-ccb5-49d1-b6d8-f41cc43bff4b,retail,"Walnuts, unsalted | Ambient (long) | Plastic foil (LDPE) - 500 gram | at supermarket/NL Economic","Walnuts, unsalted",Ambient (long),Plastic foil (LDPE) - 500 gram,,at supermarket/NL Economic,206,Noten wal- ongezouten,Noten en zaden,Walnuts unsalted,Nuts and seeds,2.66486273199886,3.58613013575405,2.05963673557339,RIVM database versie 23 september 2024
4fba9bb2-aeb7-4195-bed7-193edeeac820,retail,"Groundnuts, salted | Ambient (average) | Plastic foil (LDPE) - 500 gram | at supermarket/NL Economic","Groundnuts, salted",Ambient (average),Plastic foil (LDPE) - 500 gram,,at supermarket/NL Economic,876,Pinda's gezouten,Noten en zaden,Peanuts salted,Nuts and seeds,2.51632409064206,6.66594763633862,0.0619611521371111,RIVM database versie 23 september 2024
aefbe00b-d134-40e7-adce-eb5986c6b347,retail,"Peanuts, unsalted | Ambient (long) | Plastic foil (LDPE) - 500 gram | at supermarket/NL Economic","Peanuts, unsalted",Ambient (long),Plastic foil (LDPE) - 500 gram,,at supermarket/NL Economic,204,Pinda's ongezouten,Noten en zaden,Peanuts unsalted,Nuts and seeds,2.5351600109243,6.72498805994184,0.0624600592954215,RIVM database versie 23 september 2024
0b40552e-c960-4afe-987a-9355e781bb68,retail,Sesame seed | Ambient (average) | Plastic foil (LDPE) - 500 gram | at supermarket/NL Economic,Sesame seed,Ambient (average),Plastic foil (LDPE) - 500 gram,,at supermarket/NL Economic,838,Sesamzaad,Noten en zaden,Sesame seeds,Nuts and seeds,2.25521934796748,22.2926478682343,0.131003047896982,RIVM database versie 23 september 2024
10a3674f-fc07-4c3b-9f46-c656a16638e7,retail,Sunflower seed | Ambient (average) | Plastic foil (LDPE) - 500 gram | at supermarket/NL Economic,Sunflower seed,Ambient (average),Plastic foil (LDPE) - 500 gram,,at supermarket/NL Economic,872,Zonnebloempitten,Noten en zaden,Sunflower seeds,Nuts and seeds,0.953202371028852,4.38232163897149,0.03275922496377,RIVM database versie 23 september 2024
83c301fa-6ac3-4606-9151-4000b1174e5c,retail,Brown beans | Ambient (long) | Food can | at supermarket/NL Economic,Brown beans,Ambient (long),Food can,,at supermarket/NL Economic,660,Bonen bruine blik/glas,Peulvruchten,Beans brown canned,Legumes,1.90558099245897,2.00754994596664,0.066574242361031,RIVM database versie 23 september 2024
7337f070-e7da-44c6-8953-84b5d9b7ed90,retail,Brown beans | Ambient (long) | Glass jar - 720 ml | at supermarket/NL Economic,Brown beans,Ambient (long),Glass jar - 720 ml,,at supermarket/NL Economic,660,Bonen bruine blik/glas,Peulvruchten,Beans brown canned,Legumes,1.44747628929022,2.02795957585747,0.0349711577023231,RIVM database versie 23 september 2024
5da4aa1c-129d-4375-bf1b-4042761947bd,retail,Chickpeas  | Ambient (long) | Plastic foil (LDPE) - 500 gram | at supermarket/NL Economic,Chickpeas,Ambient (long),Plastic foil (LDPE) - 500 gram,,at supermarket/NL Economic,1095,Erwten kikker- gekookt,Peulvruchten,Peas chick boiled,Legumes,3.79953326531827,9.21516285754604,0.024269533996549,RIVM database versie 23 september 2024
fa826ec4-32e8-4f10-80a0-3c8b0b0b91b6,retail,Peas marrowfat legumes boiled | Ambient (long) | Glass jar - 720 ml | at supermarket/NL Economic,Peas marrowfat legumes boiled,Ambient (long),Glass jar - 720 ml,,at supermarket/NL Economic,196,Kapucijners blik/glas,Peulvruchten,Peas marrowfat canned,Legumes,1.19416075007092,3.70049128290223,0.0122169588647335,RIVM database versie 23 september 2024
9d801ea2-3f8f-49e8-b5e9-fe8876e25641,retail,Lentils | Ambient (average) | Plastic foil (LDPE) - 500 gram | at supermarket/NL Economic,Lentils,Ambient (average),Plastic foil (LDPE) - 500 gram,,at supermarket/NL Economic,970,Linzen groene en bruine gekookt,Peulvruchten,Lentils green and brown boiled,Legumes,2.68423051934532,7.81687597480783,0.0395107340221987,RIVM database versie 23 september 2024
360f1650-3f80-40b0-895b-a17bfa77f9db,retail,Soup clear with meat and vegetables | Ambient (long) | Food can | at supermarket/NL Economic,Soup clear with meat and vegetables,Ambient (long),Food can,,at supermarket/NL Economic,761,Soep heldere m vlees (rund/kip) en soepgroente,Soepen,Soup clear w meat (beef/chicken) and vegetables,Soups,3.87854090999375,2.04193688102477,0.058294548557673,RIVM database versie 23 september 2024
ea2181f2-9223-4848-a03d-73c277889a56,retail,Soup clear w meat vegetables and noodles | Ambient (long) | Food can | at supermarket/NL Economic,Soup clear w meat vegetables and noodles,Ambient (long),Food can,,at supermarket/NL Economic,762,"Soep heldere m vlees (rund/kip), soepgroente en vermicelli",Soepen,Soup clear w meat (beef/chicken) vegetables and noodles,Soups,1.4531949840263,0.194526758910489,0.0409893951844748,RIVM database versie 23 september 2024
06986516-1dde-4dd7-b147-8fe240ae612b,retail,Soup main course w legumes and meat | Ambient (long) | Food can | at supermarket/NL Economic,Soup main course w legumes and meat,Ambient (long),Food can,,at supermarket/NL Economic,766,Soep maaltijd- m peulvruchten en vlees,Soepen,Soup main course w legumes and meat,Soups,2.88561610917508,1.93485340662528,0.0520322104747728,RIVM database versie 23 september 2024
bc626760-5f9f-4f93-a5c9-c06900198bf3,retail,Soup vegetable based dried packet prep | Ambient (long) | Cardboard box | at supermarket/NL Economic,Soup vegetable based dried packet prep,Ambient (long),Cardboard box,,at supermarket/NL Economic,797,Soep op groentebasis bereid pakje,Soepen,Soup vegetable based dried packet prep,Soups,8.0178423929223,2.4410280982254,0.0904465996203469,RIVM database versie 23 september 2024
b04a72c5-f92f-4072-bb03-b5ca6e8771bf,retail,Chocolates filled/Belguim chocolate | Ambient (long) | Plastic foil (LDPE) - 500 gram | at supermarket/NL Economic,Chocolates filled/Belguim chocolate,Ambient (long),Plastic foil (LDPE) - 500 gram,,at supermarket/NL Economic,1508,Bonbon,"Suiker, snoep, zoet beleg en zoete sauzen",Chocolates filled/Belgium chocolate,"Sugar, sweets and sweet sauces",14.8259425687584,33.3090451118202,0.019815513552224,RIVM database versie 23 september 2024
f18e8fe8-2dd1-4297-86f8-f10b5b881336,retail,Belgian chocolate bonbons | Ambient (average) | Cardboard box | at supermarket/NL Economic,Belgian chocolate bonbons,Ambient (average),Cardboard box,,at supermarket/NL Economic,1508,Bonbon,"Suiker, snoep, zoet beleg en zoete sauzen",Chocolates filled/Belgium chocolate,"Sugar, sweets and sweet sauces",8.53160317892365,14.9680384613793,0.0285171705485035,RIVM database versie 23 september 2024
08e36742-9625-4cc6-b120-f72cca45843b,retail,"Chocolat, milk | Ambient (average) | Aluminium foil laminated paper - 250 gram | at supermarket/NL Economic","Chocolat, milk",Ambient (average),Aluminium foil laminated paper - 250 gram,,at supermarket/NL Economic,431,Chocolade melk-,"Suiker, snoep, zoet beleg en zoete sauzen",Chocolate milk,"Sugar, sweets and sweet sauces",8.59360964638025,13.0197534685356,0.0287531071271255,RIVM database versie 23 september 2024
3958c769-091c-4e42-80f0-790c6bf97dde,retail,Chocolate plain | Ambient (average) | Aluminium foil laminated paper - 250 gram | at supermarket/NL Economic,Chocolate plain,Ambient (average),Aluminium foil laminated paper - 250 gram,,at supermarket/NL Economic,432,Chocolade puur,"Suiker, snoep, zoet beleg en zoete sauzen",Chocolate dark,"Sugar, sweets and sweet sauces",14.8303146355195,33.3253895914839,0.0202437141657187,RIVM database versie 23 september 2024
1ba5a715-141b-4891-81b2-a33a6724c373,retail,Liquorice Dutch type average | Ambient (long) | Plastic foil (LDPE) - 500 gram | at supermarket/NL Economic,Liquorice Dutch type average,Ambient (long),Plastic foil (LDPE) - 500 gram,,at supermarket/NL Economic,1389,Drop gem,"Suiker, snoep, zoet beleg en zoete sauzen",Liquorice Dutch type av,"Sugar, sweets and sweet sauces",1.03597254165534,0.611405946839419,0.0141947262147072,RIVM database versie 23 september 2024
d8f8a997-f022-4cbd-9380-01af590a64f7,retail,Chocolate confetti averaged | Ambient (average) | Cardboard box | at supermarket/NL Economic,Chocolate confetti averaged,Ambient (average),Cardboard box,,at supermarket/NL Economic,1311,Hagelslag chocolade- gem,"Suiker, snoep, zoet beleg en zoete sauzen",Chocolate sprinkles averaged,"Sugar, sweets and sweet sauces",6.74509170494102,13.5944441948284,0.01177417762968,RIVM database versie 23 september 2024
e29d58c9-908b-4288-83ab-10f3f2e8f176,retail,"Chocolat confetti, milk | Ambient (average) | Cardboard box | at supermarket/NL Economic","Chocolat confetti, milk",Ambient (average),Cardboard box,,at supermarket/NL Economic,1962,Hagelslag chocolade- melk,"Suiker, snoep, zoet beleg en zoete sauzen",Chocolate sprinkles milk,"Sugar, sweets and sweet sauces",6.24039128030816,10.4944954318115,0.0169499433200516,RIVM database versie 23 september 2024
55656415-e129-4520-a380-aacf126a21f4,retail,"Chocolat confetti, plain  | Ambient (average) | Cardboard box | at supermarket/NL Economic","Chocolat confetti, plain",Ambient (average),Cardboard box,,at supermarket/NL Economic,1963,Hagelslag chocolade- puur,"Suiker, snoep, zoet beleg en zoete sauzen",Chocolate sprinkles dark,"Sugar, sweets and sweet sauces",6.74509170494102,13.5944441948284,0.01177417762968,RIVM database versie 23 september 2024
2ab8dc00-5ebf-4d7c-bd0c-75927f6aca86,retail,Honey | Ambient (long) | Glass jar - 125 gram | at supermarket/NL Economic,Honey,Ambient (long),Glass jar - 125 gram,,at supermarket/NL Economic,443,Honing,"Suiker, snoep, zoet beleg en zoete sauzen",Honey,"Sugar, sweets and sweet sauces",1.3953016677771,0.298946319129582,0.00827203766660248,RIVM database versie 23 september 2024
05ee2d88-d47f-4401-892d-22c7d33fa944,retail,"Honey | Ambient (long) | PET bottle, non returnable | at supermarket/NL Economic",Honey,Ambient (long),"PET bottle, non returnable",,at supermarket/NL Economic,443,Honing,"Suiker, snoep, zoet beleg en zoete sauzen",Honey,"Sugar, sweets and sweet sauces",0.500807390866313,0.224589336164602,0.00356377935898941,RIVM database versie 23 september 2024
2d239465-bf74-4d7e-a8f7-23ac1b113d08,retail,Ice lolly/ Sorbet | Frozen | Cardboard box | at supermarket/NL Economic,Ice lolly/ Sorbet,Frozen,Cardboard box,,at supermarket/NL Economic,1474,IJs water-,"Suiker, snoep, zoet beleg en zoete sauzen",Ice lolly,"Sugar, sweets and sweet sauces",0.699625074671294,0.337089306147713,0.0152427856982456,RIVM database versie 23 september 2024
a6ec5cac-0f63-4dfe-ab7c-aa3b1de0a62c,retail,Jam | Ambient (long) | Glass jar - 125 gram | at supermarket/NL Economic,Jam,Ambient (long),Glass jar - 125 gram,,at supermarket/NL Economic,445,Jam,"Suiker, snoep, zoet beleg en zoete sauzen",Jam,"Sugar, sweets and sweet sauces",2.26267768711662,1.26720570920532,0.0731479237686841,RIVM database versie 23 september 2024
6e4d8730-b386-44fb-9e3b-e06e89595747,retail,"Chocolate spread, hazelnut | Ambient (long) | Glass jar - 125 gram | at supermarket/NL Economic","Chocolate spread, hazelnut",Ambient (long),Glass jar - 125 gram,,at supermarket/NL Economic,436,Pasta chocolade- hazelnoot,"Suiker, snoep, zoet beleg en zoete sauzen",Spread chocolate hazelnut,"Sugar, sweets and sweet sauces",4.46080772480848,6.20349840562266,0.103510548706321,RIVM database versie 23 september 2024
29fd467c-e9bb-432e-b31b-89461e51be32,retail,"Chocolate spread, duo  | Ambient (long) | Glass jar - 125 gram | at supermarket/NL Economic","Chocolate spread, duo",Ambient (long),Glass jar - 125 gram,,at supermarket/NL Economic,2657,Pasta duo- m chocolade,"Suiker, snoep, zoet beleg en zoete sauzen",Spread duo w chocolate,"Sugar, sweets and sweet sauces",3.97435264505625,4.67626179255242,0.0548516027287947,RIVM database versie 23 september 2024
dcc4d7a3-ee59-4f3d-8de7-7a5979612071,retail,Jam without sugar | Ambient (long) | Glass jar - 125 gram | at supermarket/NL Economic,Jam without sugar,Ambient (long),Glass jar - 125 gram,,at supermarket/NL Economic,807,Spread fruit- m zoetstof,"Suiker, snoep, zoet beleg en zoete sauzen",Fruit spread w sweetener,"Sugar, sweets and sweet sauces",1.99378291202916,1.53536954797288,0.133827221066086,RIVM database versie 23 september 2024
068d1cd5-b40d-4a04-8f58-e5fffc722528,retail,"Syrup, apple | Ambient (long) | Glass jar - 125 gram | at supermarket/NL Economic","Syrup, apple",Ambient (long),Glass jar - 125 gram,,at supermarket/NL Economic,427,Stroop appel-,"Suiker, snoep, zoet beleg en zoete sauzen",Syrup apple,"Sugar, sweets and sweet sauces",1.75476779089304,0.379582900617412,0.0514160734628963,RIVM database versie 23 september 2024
acfc4c07-1b91-4a07-89d3-c8081f2e3b52,retail,"Syrup, apple | Ambient (long) | Glass jar - 720 ml | at supermarket/NL Economic","Syrup, apple",Ambient (long),Glass jar - 720 ml,,at supermarket/NL Economic,427,Stroop appel-,"Suiker, snoep, zoet beleg en zoete sauzen",Syrup apple,"Sugar, sweets and sweet sauces",1.10554941107895,0.319578018580717,0.044800604196996,RIVM database versie 23 september 2024
